dayRow,date,site,appName,id,userRatingCount,userRatingCountForCurrentVersion,averageUserRating,averageUserRatingForCurrentVersion,currentVersionReleaseDate,version,fileSizeBytes,releaseDate,releaseNotes,appId
"15",2024-01-17 10:06:43.484824,"Vanderbilt University Medical Center","My Health at Vanderbilt","q4sBLfqELGlOMF97OaG9TC0WEHCxkx",4276,4276,4.75187,4.75187,"2024-01-13T07:38:44Z","10.7.2","128503808","2016-05-24T17:08:56Z",NA,1114939674
"16",2024-01-17 10:06:43.484824,"Epic","MyChart","uMC4MFDvRiCv4XMKtde8XgRf0yDX23",286718,286718,4.59579,4.59579,"2023-12-18T17:30:54Z","10.7.2","81920000","2010-09-14T08:14:14Z",NA,382952264
"17",2024-01-17 10:06:43.484824,"Kaiser Permanente","Kaiser Permanente","HAfBV30c949IsUAc6CilypEEo2fMtG",303928,303928,4.76393,4.76393,"2024-01-11T14:03:49Z","5.20.2","379137024","2012-05-07T22:36:38Z",NA,493390354
"18",2024-01-17 10:06:43.484824,"Primary Care On Demand Wis.","Primary Care On Demand Wis.","xlgkQLhee3fg8I3ocUgVJfMhRsXxFp",43,43,4.83721,4.83721,"2023-12-22T11:12:25Z","4.154.18","192529408","2023-09-14T07:00:00Z",NA,6462700069
"1",2024-01-18 10:06:20.7559,"Mayo Clinic","Mayo Clinic","fjTgRo2uKf8Npj7uHxOLR2SWHy7ueQ",2408,2408,3.33846,3.33846,"2023-12-14T18:58:43Z","11.0","144625664","2012-05-14T07:00:00Z",NA,523220194
"2",2024-01-18 10:06:20.7559,"Cleveland Clinic","MyClevelandClinic®","6BuLPWKUkOR4EccS8bHxQtUkeK2XqZ",170,170,3.52353,3.52353,"2023-11-27T13:17:02Z","2.1.1722","171809792","2019-11-13T08:00:00Z",NA,1464300206
"3",2024-01-18 10:06:20.7559,"Johns Hopkins Medicine","Johns Hopkins Find Your Way","hVu9HOz4UACVVpSjC5fuRX7qwwDc3A",7,7,4.85714,4.85714,"2023-10-12T05:10:36Z","2.1.0","79201280","2020-09-28T07:00:00Z",NA,1495861981
"4",2024-01-18 10:06:20.7559,"Mount Sinai","MyMountSinai","t7dKd2sN2uKHIYApV21uvMxKZhsU6c",2375,2375,4.39242,4.39242,"2024-01-08T18:50:07Z","10.6.4","139416576","2021-08-15T07:00:00Z",NA,1570642373
"5",2024-01-18 10:06:20.7559,"Penn Medicine","myPennMedicine","FwQCNyAuUYPJHMzEOya5jZkpvTeKWZ",2161,2161,4.69597,4.69597,"2023-10-10T19:57:03Z","10.6.3","134878208","2019-01-29T05:39:33Z",NA,1440687165
"6",2024-01-18 10:06:20.7559,"Cedars-Sinai","Cedars-Sinai","jiPzPMYZcUVcPzHMWQGxWZqxKCUX3l",46768,46768,4.81212,4.81212,"2023-12-06T22:23:44Z","6.0.1","412906496","2015-10-11T11:47:43Z",NA,1034088603
"7",2024-01-18 10:06:20.7559,"Houston Methodist","MyMethodist","tcoUs4HiPIm6bJVP6ktNKx7Ihk9q8I",1678,1678,4.45769,4.45769,"2023-09-26T14:17:16Z","2.1.2","269273088","2019-02-05T04:18:40Z",NA,1025186416
"8",2024-01-18 10:06:20.7559,"NYU Langone Health","NYU Langone Health","oQcEFdwUV249J34sJUGq3vCxVqFe2x",15089,15089,4.63072,4.63072,"2023-11-27T16:07:21Z","2.11.2","119294976","2017-04-26T01:19:34Z",NA,1196929294
"9",2024-01-18 10:06:20.7559,"Stanford Health Care","Stanford Health Care MyHealth","rUwHHoUQyvWujPS2AEYWa5mef2wfRd",1017,1017,3.81908,3.81908,"2024-01-16T17:03:36Z","9.5.1","71610368","2015-01-28T10:53:19Z",NA,922978966
"10",2024-01-18 10:06:20.7559,"Northwestern Medicine","MyNM by Northwestern Medicine","naacqHRNfjuxdMVL81griH9NpkTna7",1407,1407,2.82303,2.82303,"2023-10-06T14:38:18Z","1.26.0","125953024","2018-12-22T07:49:44Z",NA,1442290209
"11",2024-01-18 10:06:20.7559,"New York - Presbyterian","NYP Connect","O5E8v3us27bPoyOX7BQrsiFeV4I1yF",150,150,4.36,4.36,"2023-12-15T13:52:02Z","4.30","143859712","2016-01-02T23:17:20Z",NA,1067978515
"12",2024-01-18 10:06:20.7559,"Rush University Medical Center","My RUSH Mobile","20woCrWiS5hUy6ts2PyC34CbOyHrd3",7709,7709,4.72654,4.72654,"2024-01-16T17:59:05Z","3.15.3","126988288","2018-08-03T18:39:49Z",NA,1321588963
"13",2024-01-18 10:06:20.7559,"University of Michigan Health","MyUofMHealth","AOWqStF5TPN76AhmmA2hD4izzS47Vm",1593,1593,4.60452,4.60452,"2023-08-18T19:16:23Z","10.5.2","147333120","2019-06-18T16:34:26Z",NA,1452632342
"14",2024-01-18 10:06:20.7559,"Mass General Brigham, Inc","Patient Gateway","JiF3pP0n2YtpZ6vUIvI8OdgCJvPNiN",460,460,2.69565,2.69565,"2023-11-15T22:15:55Z","10.6.4","94074880","2016-12-02T04:11:58Z",NA,1175078347
"15",2024-01-18 10:06:20.7559,"Vanderbilt University Medical Center","My Health at Vanderbilt","FtflxkCV43934YIlGM9EZO6d8Med5y",4276,4276,4.75187,4.75187,"2024-01-13T07:38:44Z","10.7.2","128503808","2016-05-24T17:08:56Z",NA,1114939674
"16",2024-01-18 10:06:20.7559,"Epic","MyChart","auJ8DsOZSkDRup8zT060mSFzEr9lBB",286782,286782,4.59584,4.59584,"2023-12-18T17:30:54Z","10.7.2","81920000","2010-09-14T08:14:14Z",NA,382952264
"17",2024-01-18 10:06:20.7559,"Kaiser Permanente","Kaiser Permanente","fpxpXgukvB5xyiF41tMcOMpnbMNDeG",303928,303928,4.76393,4.76393,"2024-01-11T14:03:49Z","5.20.2","379137024","2012-05-07T22:36:38Z",NA,493390354
"18",2024-01-18 10:06:20.7559,"Primary Care On Demand Wis.","Primary Care On Demand Wis.","mv1gjS8o7rZ3t3nql5Yaa67mLob7fa",43,43,4.83721,4.83721,"2023-12-22T11:12:25Z","4.154.18","192529408","2023-09-14T07:00:00Z",NA,6462700069
"1",2024-01-19 10:06:38.267942,"Mayo Clinic","Mayo Clinic","NBZaYMuASQN0UM04VKvTiBOmjYGwWq",2416,2416,3.33402,3.33402,"2023-12-14T18:58:43Z","11.0","144625664","2012-05-14T07:00:00Z",NA,523220194
"2",2024-01-19 10:06:38.267942,"Cleveland Clinic","MyClevelandClinic®","VWKqvVrpAm1z2x0gFUMaNBbrRfJAMt",170,170,3.52353,3.52353,"2023-11-27T13:17:02Z","2.1.1722","171809792","2019-11-13T08:00:00Z",NA,1464300206
"3",2024-01-19 10:06:38.267942,"Johns Hopkins Medicine","Johns Hopkins Find Your Way","VGMBvdDaFHjsLlu3hjApQurvUFXLAa",7,7,4.85714,4.85714,"2023-10-12T05:10:36Z","2.1.0","79201280","2020-09-28T07:00:00Z",NA,1495861981
"4",2024-01-19 10:06:38.267942,"Mount Sinai","MyMountSinai","J6Tgx4gsYOfFA9wFe5vOYubTBabvgX",2383,2383,4.39025,4.39025,"2024-01-08T18:50:07Z","10.6.4","139416576","2021-08-15T07:00:00Z",NA,1570642373
"5",2024-01-19 10:06:38.267942,"Penn Medicine","myPennMedicine","2FbgWJ9t8p7JLEN7SC6NAT1JSlZcpm",2165,2165,4.69607,4.69607,"2023-10-10T19:57:03Z","10.6.3","134878208","2019-01-29T05:39:33Z",NA,1440687165
"6",2024-01-19 10:06:38.267942,"Cedars-Sinai","Cedars-Sinai","QPPwgOhPoMOyMaImGHoA28pqsYhU0M",46876,46876,4.81203,4.81203,"2023-12-06T22:23:44Z","6.0.1","412906496","2015-10-11T11:47:43Z",NA,1034088603
"7",2024-01-19 10:06:38.267942,"Houston Methodist","MyMethodist","sznV2NFecRLbCamO7ctclUAQAWu2y0",1684,1684,4.45962,4.45962,"2023-09-26T14:17:16Z","2.1.2","269273088","2019-02-05T04:18:40Z",NA,1025186416
"8",2024-01-19 10:06:38.267942,"NYU Langone Health","NYU Langone Health","gzr3tlkop6cfdpFXl3aO7CuhIh3dqN",15167,15167,4.63058,4.63058,"2023-11-27T16:07:21Z","2.11.2","119294976","2017-04-26T01:19:34Z",NA,1196929294
"9",2024-01-19 10:06:38.267942,"Stanford Health Care","Stanford Health Care MyHealth","wEs8wIG8LL7Ivn8cPOX4l53uIdsq4Y",1020,1020,3.82059,3.82059,"2024-01-16T17:03:36Z","9.5.1","71610368","2015-01-28T10:53:19Z",NA,922978966
"10",2024-01-19 10:06:38.267942,"Northwestern Medicine","MyNM by Northwestern Medicine","sTKerffBVLQFfp0rTLzgr0VgZXuJh2",1407,1407,2.82303,2.82303,"2023-10-06T14:38:18Z","1.26.0","125953024","2018-12-22T07:49:44Z",NA,1442290209
"11",2024-01-19 10:06:38.267942,"New York - Presbyterian","NYP Connect","jnypOgMTB21PRpuHzJup1tRUg7BUzY",150,150,4.36,4.36,"2023-12-15T13:52:02Z","4.30","143859712","2016-01-02T23:17:20Z",NA,1067978515
"12",2024-01-19 10:06:38.267942,"Rush University Medical Center","My RUSH Mobile","zbVmd0AQCmZxt1o5EawitbFSoQnQra",7776,7776,4.7271,4.7271,"2024-01-16T17:59:05Z","3.15.3","126988288","2018-08-03T18:39:49Z",NA,1321588963
"13",2024-01-19 10:06:38.267942,"University of Michigan Health","MyUofMHealth","Gj5NnUV4EvElrVq86mZ1TJ3DhMRsda",1595,1595,4.60501,4.60501,"2023-08-18T19:16:23Z","10.5.2","147333120","2019-06-18T16:34:26Z",NA,1452632342
"14",2024-01-19 10:06:38.267942,"Mass General Brigham, Inc","Patient Gateway","xy3apu65jTgr8ncOq5iwGdjVx5PEOw",460,460,2.69565,2.69565,"2023-11-15T22:15:55Z","10.6.4","94074880","2016-12-02T04:11:58Z",NA,1175078347
"15",2024-01-19 10:06:38.267942,"Vanderbilt University Medical Center","My Health at Vanderbilt","rBIkTmUOtM9kCcSgp4bzM1coeBcTNI",4289,4289,4.75192,4.75192,"2024-01-13T07:38:44Z","10.7.2","128503808","2016-05-24T17:08:56Z",NA,1114939674
"16",2024-01-19 10:06:38.267942,"Epic","MyChart","dmHZym0IXkcsGva7x8TZeDXA3lX1V8",288070,288070,4.59625,4.59625,"2023-12-18T17:30:54Z","10.7.2","81920000","2010-09-14T08:14:14Z",NA,382952264
"17",2024-01-19 10:06:38.267942,"Kaiser Permanente","Kaiser Permanente","do1gffrEqi3zO9cEFwhYC0KSjoZAQm",318935,318935,4.76644,4.76644,"2024-01-11T14:03:49Z","5.20.2","379137024","2012-05-07T22:36:38Z",NA,493390354
"18",2024-01-19 10:06:38.267942,"Primary Care On Demand Wis.","Primary Care On Demand Wis.","DiUmB6yNzHvhKnTUiY2pJ7gINGHdr5",44,44,4.81818,4.81818,"2024-01-18T01:00:13Z","4.155.6","183732224","2023-09-14T07:00:00Z",NA,6462700069
"1",2024-01-20 10:06:12.903286,"Mayo Clinic","Mayo Clinic","973qy3DAo8E340uukVnkUYXuJp3GRu",2416,2416,3.33237,3.33237,"2023-12-14T18:58:43Z","11.0","144625664","2012-05-14T07:00:00Z",NA,523220194
"2",2024-01-20 10:06:12.903286,"Cleveland Clinic","MyClevelandClinic®","dVnDLlExa45bdbc9zQf2Nv9inP7WTH",170,170,3.52353,3.52353,"2023-11-27T13:17:02Z","2.1.1722","171809792","2019-11-13T08:00:00Z",NA,1464300206
"3",2024-01-20 10:06:12.903286,"Johns Hopkins Medicine","Johns Hopkins Find Your Way","KKVQtAZlCNaMqMI4HTcFdHpyD61PBr",7,7,4.85714,4.85714,"2023-10-12T05:10:36Z","2.1.0","79201280","2020-09-28T07:00:00Z",NA,1495861981
"4",2024-01-20 10:06:12.903286,"Mount Sinai","MyMountSinai","Ug1Az7kbFI1EimTkR5KLTkgfCvi8LL",2389,2389,4.3918,4.3918,"2024-01-08T18:50:07Z","10.6.4","139416576","2021-08-15T07:00:00Z",NA,1570642373
"5",2024-01-20 10:06:12.903286,"Penn Medicine","myPennMedicine","KAtU2AutecKaIAGrbODVfJBgeOakkI",2165,2165,4.69607,4.69607,"2023-10-10T19:57:03Z","10.6.3","134878208","2019-01-29T05:39:33Z",NA,1440687165
"6",2024-01-20 10:06:12.903286,"Cedars-Sinai","Cedars-Sinai","VUPJHqreDq0i2KsOol9UN3dAE4rQtj",46876,46876,4.81203,4.81203,"2023-12-06T22:23:44Z","6.0.1","412906496","2015-10-11T11:47:43Z",NA,1034088603
"7",2024-01-20 10:06:12.903286,"Houston Methodist","MyMethodist","S0PjsORZ1obou8NR10mpjOwQfdPxb9",1684,1684,4.45962,4.45962,"2023-09-26T14:17:16Z","2.1.2","269273088","2019-02-05T04:18:40Z",NA,1025186416
"8",2024-01-20 10:06:12.903286,"NYU Langone Health","NYU Langone Health","r9MSNVRrYqXC75m58XhbkqR9AeXoeW",15185,15185,4.63056,4.63056,"2023-11-27T16:07:21Z","2.11.2","119294976","2017-04-26T01:19:34Z",NA,1196929294
"9",2024-01-20 10:06:12.903286,"Stanford Health Care","Stanford Health Care MyHealth","87aRnudApq4HUffqjOTriVRylA4hHs",1022,1022,3.81996,3.81996,"2024-01-16T17:03:36Z","9.5.1","71610368","2015-01-28T10:53:19Z",NA,922978966
"10",2024-01-20 10:06:12.903286,"Northwestern Medicine","MyNM by Northwestern Medicine","Hew8PTirljKD38XChTVQjCylYFM61O",1408,1408,2.82315,2.82315,"2023-10-06T14:38:18Z","1.26.0","125953024","2018-12-22T07:49:44Z",NA,1442290209
"11",2024-01-20 10:06:12.903286,"New York - Presbyterian","NYP Connect","vgd1VqeX4OOb1BF7eNWRd7Gwm45QCu",150,150,4.36,4.36,"2023-12-15T13:52:02Z","4.30","143859712","2016-01-02T23:17:20Z",NA,1067978515
"12",2024-01-20 10:06:12.903286,"Rush University Medical Center","My RUSH Mobile","0zXyxKVdkrFIkSlc6935zqyftwbVIQ",7798,7798,4.72672,4.72672,"2024-01-16T17:59:05Z","3.15.3","126988288","2018-08-03T18:39:49Z",NA,1321588963
"13",2024-01-20 10:06:12.903286,"University of Michigan Health","MyUofMHealth","StyXDN3dfaL7OZY9H8AWi8VOe4YRg3",1597,1597,4.60551,4.60551,"2023-08-18T19:16:23Z","10.5.2","147333120","2019-06-18T16:34:26Z",NA,1452632342
"14",2024-01-20 10:06:12.903286,"Mass General Brigham, Inc","Patient Gateway","cBgnpoxMWpUmmBs4zSLrhAP9BNQRxA",460,460,2.69565,2.69565,"2023-11-15T22:15:55Z","10.6.4","94074880","2016-12-02T04:11:58Z",NA,1175078347
"15",2024-01-20 10:06:12.903286,"Vanderbilt University Medical Center","My Health at Vanderbilt","4b0we9nI8hdVsjPo8pSRFPq1LBw4PA",4292,4292,4.7521,4.7521,"2024-01-13T07:38:44Z","10.7.2","128503808","2016-05-24T17:08:56Z",NA,1114939674
"16",2024-01-20 10:06:12.903286,"Epic","MyChart","161LcB7u6GVn0mFw7DCF2YBn3fu8Tr",288070,288070,4.59625,4.59625,"2023-12-18T17:30:54Z","10.7.2","81920000","2010-09-14T08:14:14Z",NA,382952264
"17",2024-01-20 10:06:12.903286,"Kaiser Permanente","Kaiser Permanente","dB0vqInGkljfwdFyQYJE5jn48WdOd4",321106,321106,4.76668,4.76668,"2024-01-11T14:03:49Z","5.20.2","379137024","2012-05-07T22:36:38Z",NA,493390354
"18",2024-01-20 10:06:12.903286,"Primary Care On Demand Wis.","Primary Care On Demand Wis.","2R2KJl7TNt2Ym7EEQc2RYDyGLEWl0Y",47,47,4.82979,4.82979,"2024-01-18T01:00:13Z","4.155.6","183732224","2023-09-14T07:00:00Z",NA,6462700069
"1",2024-01-21 17:04:40.478042,"Mayo Clinic","Mayo Clinic","6z8XHZ1M7hqdVY7NCnwNg3wyacUkuu",2418,2418,3.32878,3.32878,"2023-12-14T18:58:43Z","11.0","144625664","2012-05-14T07:00:00Z",NA,523220194
"2",2024-01-21 17:04:40.478042,"Cleveland Clinic","MyClevelandClinic®","kR7gGuNaBsdrbYvhu4c2sh6xsHY5Mu",170,170,3.52353,3.52353,"2023-11-27T13:17:02Z","2.1.1722","171809792","2019-11-13T08:00:00Z",NA,1464300206
"3",2024-01-21 17:04:40.478042,"Johns Hopkins Medicine","Johns Hopkins Find Your Way","skAcMh68xY4zwtkDexJ3HV8qNibYcC",7,7,4.85714,4.85714,"2023-10-12T05:10:36Z","2.1.0","79201280","2020-09-28T07:00:00Z",NA,1495861981
"4",2024-01-21 17:04:40.478042,"Mount Sinai","MyMountSinai","maiFnul0HFUTinhNaCY9UQ2xWA5HoD",2395,2395,4.39123,4.39123,"2024-01-08T18:50:07Z","10.6.4","139416576","2021-08-15T07:00:00Z",NA,1570642373
"5",2024-01-21 17:04:40.478042,"Penn Medicine","myPennMedicine","F1NuRFT56ZLwdlevNQGkV5vi5npf2j",2172,2172,4.69475,4.69475,"2023-10-10T19:57:03Z","10.6.3","134878208","2019-01-29T05:39:33Z",NA,1440687165
"6",2024-01-21 17:04:40.478042,"Cedars-Sinai","Cedars-Sinai","w2ZeHvmQa6D7wDB7TB0HwnnfxpHJKe",46939,46939,4.81196,4.81196,"2023-12-06T22:23:44Z","6.0.1","412906496","2015-10-11T11:47:43Z",NA,1034088603
"7",2024-01-21 17:04:40.478042,"Houston Methodist","MyMethodist","Z8LYOZf7lMxZI9IOSxPxzJu9brz1QP",1685,1685,4.45993,4.45993,"2023-09-26T14:17:16Z","2.1.2","269273088","2019-02-05T04:18:40Z",NA,1025186416
"8",2024-01-21 17:04:40.478042,"NYU Langone Health","NYU Langone Health","UsMBiPypcy75mDRZCkaOxjir2UhXNE",15211,15211,4.6306,4.6306,"2023-11-27T16:07:21Z","2.11.2","119294976","2017-04-26T01:19:34Z",NA,1196929294
"9",2024-01-21 17:04:40.478042,"Stanford Health Care","Stanford Health Care MyHealth","AlbXVSF3NxmZ2bL8q9Nza0ZJCxdyuh",1022,1022,3.81996,3.81996,"2024-01-16T17:03:36Z","9.5.1","71610368","2015-01-28T10:53:19Z",NA,922978966
"10",2024-01-21 17:04:40.478042,"Northwestern Medicine","MyNM by Northwestern Medicine","wi4FLhjqwC9BLYUc9xMsJhnaRE7JGY",1408,1408,2.82315,2.82315,"2023-10-06T14:38:18Z","1.26.0","125953024","2018-12-22T07:49:44Z",NA,1442290209
"11",2024-01-21 17:04:40.478042,"New York - Presbyterian","NYP Connect","6GwFdDc0NH1rHVLroGFurmelrAD5hm",150,150,4.36,4.36,"2023-12-15T13:52:02Z","4.30","143859712","2016-01-02T23:17:20Z",NA,1067978515
"12",2024-01-21 17:04:40.478042,"Rush University Medical Center","My RUSH Mobile","5NGZ16UmijoO1ND8PYik9m5rq6tYic",7819,7819,4.7272,4.7272,"2024-01-16T17:59:05Z","3.15.3","126988288","2018-08-03T18:39:49Z",NA,1321588963
"13",2024-01-21 17:04:40.478042,"University of Michigan Health","MyUofMHealth","R7zv0ln048i4QjJPhWJidIC6KYRdG5",1598,1598,4.60576,4.60576,"2023-08-18T19:16:23Z","10.5.2","147333120","2019-06-18T16:34:26Z",NA,1452632342
"14",2024-01-21 17:04:40.478042,"Mass General Brigham, Inc","Patient Gateway","z0SdUKG0KS3W4y4rfn7uWM8ZGkaxzf",460,460,2.69565,2.69565,"2023-11-15T22:15:55Z","10.6.4","94074880","2016-12-02T04:11:58Z",NA,1175078347
"15",2024-01-21 17:04:40.478042,"Vanderbilt University Medical Center","My Health at Vanderbilt","9CDqGSn9vw6O6oIs14KV6av1UXZSdW",4298,4298,4.75244,4.75244,"2024-01-13T07:38:44Z","10.7.2","128503808","2016-05-24T17:08:56Z",NA,1114939674
"16",2024-01-21 17:04:40.478042,"Epic","MyChart","cawOVCR8ijFRWiR52hX4fwmXLqEdLU",288967,288967,4.59658,4.59658,"2023-12-18T17:30:54Z","10.7.2","81920000","2010-09-14T08:14:14Z",NA,382952264
"17",2024-01-21 17:04:40.478042,"Kaiser Permanente","Kaiser Permanente","oTWlk4CAOzuHXwxO498dPBEADHETA3",329081,329081,4.76802,4.76802,"2024-01-11T14:03:49Z","5.20.2","379137024","2012-05-07T22:36:38Z",NA,493390354
"18",2024-01-21 17:04:40.478042,"Primary Care On Demand Wis.","Primary Care On Demand Wis.","mT384KO3wshz45JkwPczkggYh9NrdP",48,48,4.83333,4.83333,"2024-01-18T01:00:13Z","4.155.6","183732224","2023-09-14T07:00:00Z",NA,6462700069
"1",2024-01-22 10:06:28.385159,"Mayo Clinic","Mayo Clinic","s86NzMSk59E0os55DG3xGE4OZkgEBJ",2418,2418,3.32878,3.32878,"2023-12-14T18:58:43Z","11.0","144625664","2012-05-14T07:00:00Z",NA,523220194
"2",2024-01-22 10:06:28.385159,"Cleveland Clinic","MyClevelandClinic®","TtfvwenkX9MVAXNk9sep20Qtmgtx8T",170,170,3.52353,3.52353,"2023-11-27T13:17:02Z","2.1.1722","171809792","2019-11-13T08:00:00Z",NA,1464300206
"3",2024-01-22 10:06:28.385159,"Johns Hopkins Medicine","Johns Hopkins Find Your Way","xjsScv5XkOaWXU205Y9fqwaBjWmGvd",7,7,4.85714,4.85714,"2023-10-12T05:10:36Z","2.1.0","79201280","2020-09-28T07:00:00Z",NA,1495861981
"4",2024-01-22 10:06:28.385159,"Mount Sinai","MyMountSinai","yPXjI6Ewhy4rlRkLIk1QlUq1AZoSow",2400,2400,4.3925,4.3925,"2024-01-08T18:50:07Z","10.6.4","139416576","2021-08-15T07:00:00Z",NA,1570642373
"5",2024-01-22 10:06:28.385159,"Penn Medicine","myPennMedicine","d2C5WWiT2HoNCLNEHSJawkLuiKROY7",2176,2176,4.69531,4.69531,"2023-10-10T19:57:03Z","10.6.3","134878208","2019-01-29T05:39:33Z",NA,1440687165
"6",2024-01-22 10:06:28.385159,"Cedars-Sinai","Cedars-Sinai","VVC3DnjfcVnO8U2YIsdeONNcYmUWLb",46939,46939,4.81196,4.81196,"2023-12-06T22:23:44Z","6.0.1","412906496","2015-10-11T11:47:43Z",NA,1034088603
"7",2024-01-22 10:06:28.385159,"Houston Methodist","MyMethodist","fvXjh4uRguNuL6zxEVxlfphydzkB5u",1687,1687,4.46058,4.46058,"2023-09-26T14:17:16Z","2.1.2","269273088","2019-02-05T04:18:40Z",NA,1025186416
"8",2024-01-22 10:06:28.385159,"NYU Langone Health","NYU Langone Health","t18AyYvK5unwnHkqF7AS323bcCPykH",15232,15232,4.63124,4.63124,"2023-11-27T16:07:21Z","2.11.2","119294976","2017-04-26T01:19:34Z",NA,1196929294
"9",2024-01-22 10:06:28.385159,"Stanford Health Care","Stanford Health Care MyHealth","EIPrpFNtzjCBB7B4endweiIvSCjzTT",1023,1023,3.81818,3.81818,"2024-01-16T17:03:36Z","9.5.1","71610368","2015-01-28T10:53:19Z",NA,922978966
"10",2024-01-22 10:06:28.385159,"Northwestern Medicine","MyNM by Northwestern Medicine","PlxkLATNFsMWp2TsdTkIAUoCuKTJee",1408,1408,2.82315,2.82315,"2023-10-06T14:38:18Z","1.26.0","125953024","2018-12-22T07:49:44Z",NA,1442290209
"11",2024-01-22 10:06:28.385159,"New York - Presbyterian","NYP Connect","61uuWXd7oq8y6VEg7ekZxbKrXuJiQ9",150,150,4.36,4.36,"2023-12-15T13:52:02Z","4.30","143859712","2016-01-02T23:17:20Z",NA,1067978515
"12",2024-01-22 10:06:28.385159,"Rush University Medical Center","My RUSH Mobile","qoPwBz3tOhQoQqWo5ZUMFZ3u4gDvjO",7830,7830,4.72733,4.72733,"2024-01-16T17:59:05Z","3.15.3","126988288","2018-08-03T18:39:49Z",NA,1321588963
"13",2024-01-22 10:06:28.385159,"University of Michigan Health","MyUofMHealth","nDWntbKC4rfRpWC529GnANU8NmWQ65",1600,1600,4.60562,4.60562,"2023-08-18T19:16:23Z","10.5.2","147333120","2019-06-18T16:34:26Z",NA,1452632342
"14",2024-01-22 10:06:28.385159,"Mass General Brigham, Inc","Patient Gateway","QdbcKfg7rJcJNAP5jDP1Xc2abEhxU8",460,460,2.69565,2.69565,"2023-11-15T22:15:55Z","10.6.4","94074880","2016-12-02T04:11:58Z",NA,1175078347
"15",2024-01-22 10:06:28.385159,"Vanderbilt University Medical Center","My Health at Vanderbilt","SJfa0Ab7S9rJCly6Hc0xMDtQeBOLV1",4298,4298,4.75244,4.75244,"2024-01-13T07:38:44Z","10.7.2","128503808","2016-05-24T17:08:56Z",NA,1114939674
"16",2024-01-22 10:06:28.385159,"Epic","MyChart","LvGovJwwUTnEOB84iicvLz3ExSOgmy",289082,289082,4.59661,4.59661,"2023-12-18T17:30:54Z","10.7.2","81920000","2010-09-14T08:14:14Z",NA,382952264
"17",2024-01-22 10:06:28.385159,"Kaiser Permanente","Kaiser Permanente","RQ5jsELHJoTakWw9HTIXa9hHJJa5uL",329081,329081,4.76802,4.76802,"2024-01-11T14:03:49Z","5.20.2","379137024","2012-05-07T22:36:38Z",NA,493390354
"18",2024-01-22 10:06:28.385159,"Primary Care On Demand Wis.","Primary Care On Demand Wis.","C707E7zpx2BUKWipADAVAE7kc0RNGq",48,48,4.83333,4.83333,"2024-01-18T01:00:13Z","4.155.6","183732224","2023-09-14T07:00:00Z",NA,6462700069
"1",2024-01-23 10:07:07.956352,"Mayo Clinic","Mayo Clinic","lHvu7tlf6JEGBN31w2G5yjHUuUBEwb",2422,2422,3.33072,3.33072,"2024-01-22T18:06:18Z","11.1","144726016","2012-05-14T07:00:00Z",NA,523220194
"2",2024-01-23 10:07:07.956352,"Cleveland Clinic","MyClevelandClinic®","En8rs6n7xDkCR4VVsszAFEmluBs5AU",170,170,3.52353,3.52353,"2023-11-27T13:17:02Z","2.1.1722","171809792","2019-11-13T08:00:00Z",NA,1464300206
"3",2024-01-23 10:07:07.956352,"Johns Hopkins Medicine","Johns Hopkins Find Your Way","9VjmGQ7d4R3p5kr0VjJuzPOWSODKVC",7,7,4.85714,4.85714,"2023-10-12T05:10:36Z","2.1.0","79201280","2020-09-28T07:00:00Z",NA,1495861981
"4",2024-01-23 10:07:07.956352,"Mount Sinai","MyMountSinai","OEhAKkJ69hq2kmCi7TePcq5b16pnqt",2403,2403,4.39283,4.39283,"2024-01-08T18:50:07Z","10.6.4","139416576","2021-08-15T07:00:00Z",NA,1570642373
"5",2024-01-23 10:07:07.956352,"Penn Medicine","myPennMedicine","RIBaFtEuU4QxC6K0DrezV7fF03CkgM",2177,2177,4.69407,4.69407,"2023-10-10T19:57:03Z","10.6.3","134878208","2019-01-29T05:39:33Z",NA,1440687165
"6",2024-01-23 10:07:07.956352,"Cedars-Sinai","Cedars-Sinai","RG8c2LNJfxAzTMOrsPJnjtidw04iop",46970,46970,4.81201,4.81201,"2023-12-06T22:23:44Z","6.0.1","412906496","2015-10-11T11:47:43Z",NA,1034088603
"7",2024-01-23 10:07:07.956352,"Houston Methodist","MyMethodist","WFjPYW6rITbrXkH2WSARvNsvlz5kh8",1687,1687,4.46058,4.46058,"2024-01-22T21:08:07Z","2.2.0","269408256","2019-02-05T04:18:40Z",NA,1025186416
"8",2024-01-23 10:07:07.956352,"NYU Langone Health","NYU Langone Health","2ZkwtlhuwDFXs59MDrvAyiEBZz1lkM",15238,15238,4.63119,4.63119,"2023-11-27T16:07:21Z","2.11.2","119294976","2017-04-26T01:19:34Z",NA,1196929294
"9",2024-01-23 10:07:07.956352,"Stanford Health Care","Stanford Health Care MyHealth","ajrpdEwm8sSq5sS1Qznt5r0cA7g29I",1023,1023,3.81818,3.81818,"2024-01-16T17:03:36Z","9.5.1","71610368","2015-01-28T10:53:19Z",NA,922978966
"10",2024-01-23 10:07:07.956352,"Northwestern Medicine","MyNM by Northwestern Medicine","1TVNkJ0vYnlNongS8JXEiZZFek9moi",1409,1409,2.82186,2.82186,"2023-10-06T14:38:18Z","1.26.0","125953024","2018-12-22T07:49:44Z",NA,1442290209
